,tweets,label
567,Argentina morando no Brasil.,0
568,I DONT NEE A FUCKIN SLOGGIN FUC A TEAM I JUST FOLLOW ACK UNFOLLOW ME AND I'LL KICK YOUR ASS,1
569,A TwitterBot for Cancer Immunology and Tolerance papers on #PubMed. Curated by @adamsnookphd,1
570,19 year old dream chaser https://t.co/9blqz2LnjS Follow Me On Instagram - trentvessel and Add me on Snapchat - trentvessel,0
571,nan,1
572,I am a bot that tweets a random object from the Museum fÌ_r Gestaltung ZÌ_rich four times a day. Bot by @backspace (not affiliated with @Design_Museum.),1
573,Inspired by @YesYoureRacist.,0
574,"Mission: to transform how we give. Founded LAAF, @StanfordPACS, SV2. Wrote Giving 2.0, teach at @StanfordBiz. Live to laugh, give, work, dance & love my @pmarca",0
575,i'm a bot tweeting random images from the pomological watercolor collection in the usda's national agricultural library. unofficial. my dad is @xor.,1
576,"Cricket fanatic, WWE fan, wannabe coder who is currently trapped in Jamshedpur",0
577,Baltimore Native UCONN,0
578,nan,0
579,I'm a bot that generates GIFs of the Sun's corona. Images courtesy of NASA/SDO and the AIA science team. Created by @ddbeck.,1
580,nan,1
581,Professional Soccer player for the US National Team and Captain of the Philadelphia Union. The Dream starts when u wake up! IG: @MauriceEdu,0
582,L5M is a provider of advanced software analytical services to the media industry. Clients include the largest firms in the industry. Please follow our progress.,1
583,Singer/Songwriter/Artist/Producer/Vegan/Fitness Fanatic/1/2 of The Gordon Brothers/Alien : Owl : Starseed/ Made In Chicago...  FOLLOW MY IG: @ MONEYMIC,0
584,"""The Neighbourhood Alert system is a secure community messaging system used by the Police, members of Neighbourhood Watch & other community groups""",1
585,"CMML specializes in the science and technology of lightweight composites, especially syntactic foams, tailored for dynamic loading conditions.",0
586,Hard Rock Habibi,0
587,Let me cover your shit in glitter,0
588,nan,1
589,a little disappointed tbh,1
590,"Huh? What? You had a... a wish. I see. Hold on. Let me whip something up for you. // A bot by @tinysubversions, tweets a few times a day",1
591,Entertaining One Crore People,0
592,Data Driven Citizen. Datacenter/Analytics/ Databases. At the confluence of Technology and Business Partnerships,0
593,All the things we should have or do or know by now. (bot by @RobertVinluan.  #botAlly) BEST OF 2014: http://t.co/uEnYFb68eV,1
594,"proud son, brother, friend, my lab Georgia's dad, broadcaster, producer, passion for music, food, travel, art & bringing smiles to kids in hospitals across US",0
595,"Twitterbot from @TheGBLab! Follow me to stay up to date with research in #Alzheimer's, #Parkinson's & #Neurogenetics in general. Also on http://t.co/3j9Cwnqq9i",1
596,"A story in 36 tweets, told in your notifications panel. Tweet '@liketocontinue hi' to start and wait for the reply. By Matt Webb @genmon",1
597,Ever since I can remember I been poppin' ma collar.,0
598,"""Author""",0
599,"This is me - friend of people, animals, and robots. Founder and CEO of Magic Leap.",0
600,I am a student of the Teachings of the Honorable Elijah Muhammad. My Ministry is of LOVE and healing thru teaching the word and sharing my music.,1
601,The Association of Ontario Midwives is the professional body representing midwives and the profession of midwifery in Ontario. Tweets by communications staff.,1
602,I like cats. I make cakes. I cook. I read books. And I'm ever so slightly neurotic.,0
603,"15-year NFL vet. Analyst. And yes, you're at the right place for the #EntertainingTruth Instagram: @TakeoSpikes51",0
604,Never forget the three powerful resources you always have available to you: love; prayer; and forgiveness.,1
605,nan,1
606,Minister of Information Affairs,1
607,Looking for an answer for every  tech problem? It's all on Hexa. We create support articles for all devices so you can get the problem fixed right away.,0
608,"Real American, City dweller, west coast transplant, born in the rust belt, raised in New England",0
609,"Host of DML DAILY REPORT webcast, Editor at https://t.co/OOS15NOBe9, Producer THEY COME TO AMERICA films. Trump Supporter. https://t.co/NAOthfsO3Y",0
610,"Aggressive, spoiled, overweight and rude, antagonistic, often the catalyst for the plot, frequently insults Kyle for being Jewish and Kenny for being poor.",1
611,I retweet questions followed by answers. Brought to you by @rfreebern.,1
612,Family Man.Own Cavs.Chief Quicken Loans and Fathead Dude. Love big midwest cities. Believe we all have power to think and positively change the world. Do you?,1
613,Blessed. Fortunate. Ready to Serve.  https://t.co/CYt3cqFXtY,0
614,A little twitter bot for fintech news made by @Aden_76.,1
615,nan,1
616,Lead Developer @ https://t.co/2Kj4zvIKO2 | Bitcoin enthusiastic,0
617,nan,1
618,Founder and Chairman of Rasmussen Global,0
619,I've been cushioned against having to work; with Rocky's continual bounty.,1
620,nan,1
621,"Magic cards generated by a Recurrent Neural Network, posted once a day. Not Mark Rosewater.",1
622,Detroit Lions Official Twitter Page,1
623,"Laugh as long as you breathe, love as long as you live!",0
624,"Finance Minister, Minister of Corporate Affairs and Minister of Information and Broadcasting, Government of India",1
625,i am sia i was born from the bumhole of a unicorn named steve. New single The Greatest out now: https://t.co/bSJ8s4KyWU sia on tour: https://t.co/oBKYzDMZSN,0
626,"Official page of Angie Harmon. Mother of three AMAZING kids, Unicef Ambassador, Writer, Director, LOVE being part of TNT Rizzoli & Isles",1
627,Singlin pardise ..,1
628,It's the kid 50 Cent | G-Unit -- Download I'M THE MAN now:,0
629,A twitter bot account for papers employing sequencing of single cells,1
630,Twitterbot for #Autophagy papers. Curated by @SoniaHall,1
631,snail half dedicated to @inky // complaints to @beaugunderson,1
632,Get the latest BLONDIE news at http://t.co/LIHTvKT3h7!,0
633,"""Tweet what is yours. #GameofThrones\nWatch episodes of #GoT on @HBONOW: https://t.co/xZEkOzQXtt""",0
634,Graduate student at NYU Tandon School of Engineering. Fan-fic reader and engineer by day soccer defender at night. Manchester United FC is life.,0
635,"tweeting unregistered .com domain names 24/7. brainchild of @boozekitten, run by @labelmaker",1
636,"Developer of Embark, a framework for Ethereum Dapps.  Passionate for Ethereum, Bitcoin, and client-side development. Productivity Fanatic. D",0
637,Official U.S. Department of State consular notification and access info,0
638,Fuck every word in the English language. Task will complete in 2020.,1
639,"Vertical Horizon - Matt Scannell, serial seriousist.",0
640,"Astrologer, Geomantics, Free Spirit, Sibyl.   Student of Political Science at TU Darmstadt / Germany.",0
641,I FEED THESE STREETS. snapchat: dramalikethedj ig: djdrama (bookings@dramalikethedj.com),0
642,rosa.a.aiello@gmail.com,0
643,"Fringe Technologist - Balance, Timing, Fortitude, Appreciation",0
644,this is the only official ashlee simpson ross twitter. click your heels three times and think of me...chick-a-boom,0
645,I like to eat,0
646,https://t.co/iIaCHwWybn,0
647,Gruntled husband. Dogs of all sizes. Whisk(e)y neat. @Monetate.,0
648,"I am the only one who gets to define who I am, what I feel, and how I love. Vegan-in-training. Nurse Practitioner Student. @UMich+@Yale. #safetypin #indivisible",0
649,"candle freak. tea addict. life enthusiast. let's dance, eat kale, and laugh til' we cry // snapchat - daniemo",0
650,beep. I'm a bot. what? whose bot? Shadow's. that's whose bot I am! now go and make me a sandwich!,1
651,No more kids games! Play these adult games!,1
652,"""Biological weapon of small scale inconvenience.Rated posts if ever and all around weirdo. Plays online games if you want to play with?""",0
653,I tweet a random object from the collection of the Victoria and Albert Museum four times a day. Bot by @backspace (not affiliated with @V_and_A),1
654,"An unofficial bot publishing ISU News of Single & Pair Skating / Ice Dance. (Icon from Bruno Maia, IconTexto http://t.co/QqWb2Z3LM8)",1
655,‰Ï There is about as much truth to gossip as there is to religion. ‰Ï   Updates every hour. Created by @Ax38.,1
656,Test Practice Manager | Editor @TestingTrapeze | Co-Founder @WeTestNZ | International Speaker | Writer https://t.co/MensMzCGPj,0
657,"The complete works of William Shakespeare line by all 112,000+ lines - every 10minutes. This is cycle #4.",1
658,NYC Newswire Service,1
659,nan,0
660,"Sign in to https://t.co/MnVChP1Mqe for notifications. If you need help, ask @Favstar",1
661,"""Follow Us for all the latest News from around Shropshire U.K. Guaranteed Follow Back!""",1
662,"""""",1
663,it's all happening,0
664,Twitterbot of papers related to gene regulation and regulatory elements in Drosophila #PubMed/#bioRxiv .   imageSource: google images. created by @pra514,1
665,Îšë_Îš_Ÿ©_ôî,0
666,"Founder and CEO, O'Reilly Media. Watching the alpha geeks, sharing their stories, helping the future unfold.",0
667,Need a whizzy name for your social media startup? There's a #CDBQ bot for that.,1
668,phding among other things,1
669,nan,0
670,nan,0
671,The LIVESTRONG Foundation fights to improve the lives of people affected by cancer now.,0
672,"In the end, only kindness matters.",1
673,"A PubMed RSS feed for exome, by dlvr.it, http://t.co/TtLmRH21JP, and @CIgenomics",1
674,"""Your backstage pass to your favorite movie stars. We Tweet the best of film on Twitter, from movie sets to the red carpet.""",1
675,"https://t.co/giCF8ETVoY is mad about Cycling & Getting Fit from Cycling. Check us out for new & chat about Cycling, Traning & Nutrition. Lke us on Facebook!",0
676,Dreamer! MICAn ! Believer!,0
677,Data Scientist. North American. Tweets represent the official views of every company I've worked for.,0
678,"We denounce human trafficking and educate about its existence through research and community initiatives, anchored in the defense of children and youth rights.",0
679,"In search of castaways...won't be long, you know it's gonna get better.~SHAWN FOLLOWS~",0
680,"Its Loso, In Case You Aint Know So aka The Best Who Ever Twitted",0
681,Artist. Activist. Conscious.,0
682,45th President of the United States of America,0
683,I have to remind myself that some birds aren't meant to be caged. Their feathers are just too bright.,1
684,"God, Music, and Tea",0
685,the human version of a double yellow Starburst.,0
686,Best Strategy Guides for PÌ«neis Brilhantes series,1
687,"straight-up rip-off of @doesathing_nice, except it's a bot // reports to @thricedotted",1
688,"The Baby Friendly Initiative is a worldwide programme of WHO and UNICEF. In the UK, we work with the health services to support and promote breastfeeding.",1
689,"@-mention me in a tweet from any reply thread between the image bots i follow, and i'll make a gif out of their conversation // by @thricedotted",1
690,"Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)",1
691,Official account of #UnitedNations. Get latest information on the UN. Follow us on Snapchat: united-nations. #GlobalGoals #StandUp4HumanRights,0
692,Bot by @czircon. #botALLY,1
693,I am endless,0
694,nan,0
695,tweeting every legendary MTG card (as of 10/2015) task complete in ~1 year,1
696,"CNN's host of @ReliableSources and senior media correspondent. Formerly @nytimes, @tvnewser and Top of the Morning. Email: bstelter@gmail.com",0
697,"ALO audio designs and creates portable headphone amplifiers, audio interconnects and the flagship headphone amplifier, Studio Six.",1
698,The complete works of composer JÌ_rgen Sebastian Bot. // by @inky,1
699,Ing. Agrí_nomo,0
700,nan,0
701,@tinysubversions made me: I am a bot that retweets any bots by him when a tweet reaches a certain fav/RT threshold.,1
702,I'm a bot which tweets randomly generated ideas for games. I also reply to specific commands with ideas (details: http://t.co/SFPldamH2K). Created by @beeglebug,1
703,nan,0
704,1 Bristolia.,1
705,#SturdyBlackBridge,0
706,Founder & General Partner at Lakehouse Ventures.,0
707,Before u succeed u must 1st believe,0
708,A place for fans to connect! Tweeting from Mumbai and the world! #Bollywood #India #Parody,0
709,"""_____________________________________________ ________googlemap______________________________#____GO #____ #______""",1
710,A new way to get your daily dose of gr-qc preprints from arXiv,1
711,Cecil Hurt has covered Alabama football & basketball for the Tuscaloosa News since 1982. Available for speaking.,1
712,"Entrepreneurial journalist finding meaning in the noise. Co-founder of Storify, Hacks/Hackers for journalists and technologists",0
713,uma versí£o menos gostosa de mim,0
714,nan,1
715,"Stage Manager, Writer, Leader...and more.",0
716,ZONA OPERATIV DE DEFENSA NEGRAL NŒÁ 63,1
717,Overwatch fan - Gamer - Cosplay supporter - Aspiring writer. SUNS FAN.,0
718,How does he keep up with the news like that? #botALLY,1
719,"Musician, vegan, animal rights activist.",1
720,"This is an experimental bot, run by @toxic. It distributes a raw feed of the Chain Control log from Truckee CHP. See also: @i80chains, @us50chains.",1
721,#miracle out now #Karma new album out now @sonymusic @ultrarecords #Karma UK|European tour starting September16-Feb27 '17,0
722,nan,0
723,nan,1
724,Strut available now on Roxie Records / iTunes: https://t.co/AWRHdy5T2u / https://t.co/7QqCkVBNvE,0
725,"Hello, I am here https://t.co/eT03DwzhH6",1
726,"Twitterbot for microRNA papers from PubMed, arXiv, bioRxiv, and PeerJ. Papers should trickle in (2-3/hr), not flood.",1
727,This bot will post when anything gets added to the WWE Network. This is not an official WWE Account. Created by tgrollo@gmail.com,1
728,"a tiny twitter program by zach gage. for the full experience, turn on text notifications from me. I tweet once a day at 9am EST.",1
729,Head of News @Snap. Host of @Snapchat's Good Luck America. @CNN vet. Board @GUPolitics & @ShorensteinCtr. Levon fan. Wrote this (pre-Trump) https://t.co/LkAAioNpID,0
730,"I'm @ESPN's Senior Fantasy Analyst, the NY Times Best Selling Author of Fantasy Life & founder of @FantasyLifeApp. I'm just as surprised as you at all of it.",0
731,nan,1
732,"Senior foreign affairs correspondent, Politico. Russia is fake news.",0
733,"""""",1
734,express your opinion on hopelessly mundane things with the highest-quality polls this side of Twitter. A project by @_Ninji.,1
735,Grammy Award Winner https://t.co/n9Rl67gSUz - https://t.co/wzMnEiCDUM - Contact: https://t.co/pSbZI5acbu,0
736,Twitterbot of #Drosophila papers in #PubMed/#arXiv/#bioRxiv/#PeerJ/#F1000. Curated by @caseybergman. Image credit: http://t.co/ZkFYKg1uFl,1
737,"*IN BETA* Low-res, slightly bizarre Open Access images from the Met (via @MuseumBot) crossed with palettes from @colourlovers. Powered by @uncontext. By @_ARP.",1
738,how i'd wish that were so.,0
739,"""Cuenta oficial de Xabi Alonso""",0
740,nan,0
741,"Typer of things that appear on the Interwebs at @Mashable. Doughnuts are my best friend. cdaileda@mashable.com, or find me on Signal 571-338-3925.",0
742,Subscribe to WaryJT on YouTube,0
743,"Finally, more businessmen. // bot by @ckolderup #botALLY",1
744,Time is eveything in life and what you makeof it is your choie.,1
745,‰Ï¥,1
746,"""/@/. she/her. former viner ""Jonatan Timson"". singer/songwriter ""left at london"". politely tell me if I'm doing something problematic. capitalism sux.__""",0
747,"Amazon, Blue Origin, Washington Post",0
748,nan,1
749,"Pakistani by heart, Engineer by profession, and a Gooner by choice. #COYG #Pak #Arsenal",0
750,Where should I go? ‰ö  @aliceffekt x @noirmirroir x @_andrio,1
751,Author of The Revolution Will Not Be Televised. Board member @VanguardAfrica. Tweet things I find interesting (even opposing views).,0
752,Game developer 4ever. :0),1
753,I always follow back!,1
754,"Follow me for algorithmically-curated pictures, lovingly delivered to your timeline. Occasionally NSFW--follow at your own risk! Brought to you by @wm.",1
755,Vegan? Portuguese Girl,1
756,"an infinity of deserts, each more infinite than the last. bot mapped by @getdizzzy",1
757,nan,0
758,"MICANs, unite.",1
759,"""Electrical retailer in Belfast selling everything from TV's, washing machines, batteries and many more, if you need it we have it, delivery service available.""",0
760,"So in love with Jesus ? Married to the love of my life @jeffhgala, Traveler, Executive Assistant @lifestonepgh, Grad Student, TX-PA ?",0
761,"New York based Italian Creative Director & Producer, transmedia multi-platform content",0
762,Tweeting the census one real american at a time. http://t.co/85PJrd9oMH,1
763,Molecular biology pre-prints from bioarxiv #openaccess #science #molbiol #molecularbiology,1
764,Electric eyes judge the elastic city. 1/day. Bot by @tullyhansen. #NaBoMaMo #10,1
765,Everyone has an idea for a twitter bot. (via @stefanhayden),1
766,Covering the White House for The New York Times,0
767,Contributing Editor for Network Ten based in Canberra. His views contestable but his own.,1
768,We love #innovation and are always thinking of the next #disruptive startup #idea! // a bot by @tinysubversions,1
769,The Bee Guardian Foundation is an educational conservation organisation that aims to help all bee species and other pollinators.,1
770,nan,1
771,nan,0
772,Name something by @irondavy,1
773,Amenizando toda essa loucura!,0
774,another one bites the dust || dancer,0
775,nan,1
776,Destroy every word in the english language. Task complete when the world ends. By @dangeredwolf.,1
777,nan,0
778,"You dont have to follow this account, Just follow this one @LethargicJOE to get your free follow ;) Thanks!",1
779,generating cards for a mysterious card game åá bot by @ckolderup åá #botALLY åá avatar by Dmitriy Ivanov from the Noun Project,1
780,Melanin. Enough said!,0
781,i know right? #wowwwnetwork,1
782,nan,0
783,A bot created by @Gen6Games to retweet anything related to #indiedev #Unity3D,1
784,"""Award winning journalist. NYT bestselling author. Formerly @HotPepperGaming. Creative Producer @RiotGames. THE THINGS WE FEAR out 2017""",0
785,"Pilot, business owner, husband, and father in Idaho.",1
786,nan,1
787,"Tweet a selfie to this bot, get a mustached version back. Twin of @is_like_a and @thee_to.",1
788,"We are the music makers, and we are the dreamers of dreams - Gene Wilder",0
789,Stay on top of all the latest publications on Biofilm research curated from PubMed. #biofilm #microbiology #antibioticresistance. Run by @mccarthy_ronan,1
790,Quoting those too often overlooked. Tweet a hashtag @the_underquoted to see if any quotes match that word. Tweets one unsolicited quote a day.,0
791,"EvolDir (Evolution Directory) mailing list on topics of interest to evolutionary biologists (conferences, jobs, software, etc.). Twitter version by @rdmpage",1
792,"""Character designer for Pixar animation.""",0
793,"U.S. Chief Data Scientist, OSTP.  This is an archive of an Obama Administration account, maintained by the National Archives and Records Administration (NARA).",0
794,The original TV Helper. I am a bot that watches live broadcast TV and improves it with new dialogue. #NoBan #NoWall,1
795,Juan David Solarte Arana,1
796,"Let's keep this thing going, gang! #AddaWordRuinaMovie",1
797,nan,0
798,Showcasing some of the most important animals around!,1
799,I'm trying to find colors that go well together. I'm probably not very good at it because I'm a robot with no sense of style. (a bot by @joemfox),1
800,"@indexventures, @Dropbox, Startups, Physics.",0
801,Please also visit our company Twitter @resprana,0
802,Illuminated alternate universe romances of fictional characters. Tweets every six hours. By @tinysubversions.,1
803,nan,1
804,"IMAGINE PEACE: Think PEACE, Act PEACE, Spread PEACE.",0
805,"CFO, CPA, Certified Medical Practice Executive",0
806,MAX WEISS BUFFALO NY 26 AND FLY,0
807,"Wearer of many hats, at Galois, Inc.",1
808,"A feed for papers related to pooled-, population-, or evolved and re- sequencing published in NCBI, ArXiv, and bioArxiv.",1
809,A SO‰Ð_URCE FOR GOO‹ÎÇD ADVICE AND NOT A B‰ÐÓOT OR DEM‹ÄON,1
810,Falsely attributes inspirational quotes. Tweets every 6 hours:  A bot by @gormanate,1
811,Paz filhos da puta.,0
812,nan,0
813,nan,1
814,I write about technology & climate change for @TheAtlantic. // Say hi: rob@theatlantic.com,0
815,"Volcom is a modern lifestyle brand that embodies the creative spirit of youth culture. The company was founded on liberation, innovation and experimentation.",1
816,all about fantastic flowers! by @spinnylights and @katierosepipkin.,1
817,"A curated collection of news and opinions on DC's #startup ecosystem, #DCtech, and all things technology-related affecting the #DC metro area.",1
818,Meow! Lets chat with me. (my login same in tw) -  https://t.co/r6C9nuWBbb,0
819,"COLONEL: Snake, it's derivative mashup trash. Looks like it was made by @nah_solo. Followers will be picked at random to converse with dril.",1
820,nan,0
821,nan,0
822,we have our own refugees this would be our first Nations and  Inuit,1
823,"Official Twitter account for KSM! Follow our personal accounts too! @KateDangerous, @KatieCeciil, @ShaePadilla, @LIOofficial, & @SophiaMelon",0
824,nan,0
825,Pretty girl from Denmark. Want to meet somebody for virt. Find me here https://t.co/NDxXt2gbnZ. My nick Musi,1
826,"@realajavolkman, @danielepand, @richk",0
827,"Chief Strategy Officer at @Mashable ... lover of @kendallostrow, media, tech, entrepreneurship and sport.",0
828,I generate a magical story every 2 hours. Made by @chrisrodley and @yeldora_. Feedback or suggestions for new words? Email crodley@gmail.com.,1
829,nan,1
830,everything is flipped - by @negatendo - #botALLY,1
831,"VP, Journalism, Knight Foundation | Veteran journalist. First @nytimes social media editor | Alum @nynewsday @phillydailynews Author, Queen Bess. Mom of twins",0
832,@ Yahoo!,0
833,You Only Occur Once.,1
834,https://t.co/k5nleOQ50q / #MercerLaw,0
835,"Formed in Anaheim, California in 1986, No Doubt is @GwenStefani, @TomDumont, @TonyKanal and @AdrianYoungND.",0
836,nan,0
837,'Why Are You OK' out now - https://t.co/G7QeyE3fLV,0
838,"Financial Controllers & M.D of Istanbul Construction, University Of Reading graduate 2009 BSc Interantional Securities, Investment&Banking",1
839,Publisher and founder of Juggernaut Books,0
840,3•ü‰Ä£0•ü‰Ä£0•ü‰Ä£0•ü‰Ä£‰ã¢ tweet me pix // by @nah_solo,1
841,"Am crazy a little,I love parties,love tattoos,love ladies and am so in love with rock music,#LETSSAVETHEWORLD",1
842,"Get 'It Ain't Me' with Kygo, out now on Apple Music: https://t.co/PgO6dUrJRi and Spotify: https://t.co/F6yokJcjE6",0
843,nan,0
844,"""______""",0
845,nan,1
846,"""We are a specialist #cycling events and holiday company creating bespoke experiences for all cyclists. #CyclingHolidays #LoveCycling""",1
847,trust yr technolust,1
848,Goal ciizen,1
849,Numerous range of graphic collections at heywor,0
850,sporadically tweeting animated GIFs from Wikipedia. not affiliated with Wikipedia. DMs are open.,1
851,Welcome to the official U.S. Department of State Twitter account!,0
852,Please don't follow me if you are easily offended by silly racial or sexist humor,0
853,"""Rare and strong PokŽmon in London. See more PokŽmon at https://t.co/rqjskg5pkE""",1
854,Vamo que o som ní£o pode parar!,0
855,nan,0
856,[‰ª»],1
857,Please click the link and come watch the finale of The Vampire Diaries with me!!,0
858,A quite abstract complimentary bot made by @TRASEVOL_DOG with @v21's http://t.co/XpDujaprri.,1
859,"Tesla, SpaceX, Tunnels & OpenAI",0
860,We Are Database. Listing every single twitter user in the order of their twitter ID. Created by User 143813860 | @M_PF,1
861,Friend of the program.,1
862,"Wheever we are, wherever we go we will always be  family, because thats what it means to be a FearÛ‚ Teiru wizard. Üó__Öô - HoshiÜó",1
863,"I'm a retired Brit living in Taiwan.Tweet-aholic who always follow back,but be aware if you unfollow me i will unfollow you.Happy Tweets:)",1
864,nan,0
865,"Easy Street available NOW on CD, Vinyl, and digital Deluxe Edition! Details at https://t.co/7B8U9xnjwK",0
866,"Send a direct message mentioning people you really like :)                  (I'm a bot, and I do only use the @ of who you mention) (I'm a bit busy, be patient)",1
867,student,0
868,There's a lot of lists on wikipedia! I list them. Basically I am a list lister #botALLY by @muffinista,1
869,Angel investor (@uber @thumbtack @wealthfront) Founder @Engadget @Inside @LAUNCH @twistartups / come to https://t.co/3Ugs6Cmos5,0
870,Creator Relations @Wattpad | @PlayersTO BoD | Cats | Snacks | Larry _ôÍ‚,0
871,A full stack entrepreneurship experience in the UAE. We offer entrepreneurship training open to the community and run the startAD incubator,0
872,"Get thousands followers with this website, fast, cheap and easy. at https://t.co/5IUBOuvsyT",0
873,Generates a random wizard every 3 hours. | Bot by @THEWAAnderson,1
874,nan,1
875,nan,0
876,Snap: @maalenacarvalho,0
877,"Writer, Comic, Podcaster, YouTuber : Co-Founder All India Bakchod.  Instagram : TanmayBhat / Snapchat : thetanmay",0
878,Sociopathic straight edge atheist sweetheart with no Facebook account.,0
879,nan,0
880,follow @drakeftagb,1
881,OFFICIAL SHAWNNA TWITTER PAGE Feature: featureshawnna2@gmail.com Booking: bookshawnna2@gmail.com New Single Getting to it https://t.co/b2XRnLTrgH,0
882,UN Office for the Coordination of Humanitarian Affairs (OCHA) in Asia and the Pacific provides key updates on humanitarian issues and disasters in the region,1
883,Soothing geometric animation | also on tumblr https://t.co/ePT1RNRNrC | bot by @mewo2,1
884,Meow! I want to talk here- https://t.co/2vhss3J9eF,1
885,nan,1
886,PubMed search bot for pseudomonas. Opinions are my own and indicate terrifying emergence of sentience. Alert @kay_aych in case of robot uprising/bugs.,1
887,"I tweet pentatonic ditties.My friend @mididittyBOT sings them for me. To learn my notation, visit http://t.co/o5SYTE11ku.",1
888,"Zumba instrutor, ZumbAtomic instructor, Dance , Fitfreak Manchester",1
889,EmpresÌÁrio e apresentador do programa 50 por 1 na TV Record. Fundador e dono  do Cafe de a Musique! http://t.co/T4UL7HDteT,0
890,made by @mlvarner,1
891,nan,0
892,nan,1
893,nan,0
894,"Software Engineer at Tintash. Computer Science Grad from LUMS. A games developer, adventurer and tech enthusiast.",0
895,Download free books for your Amazon Kindle.,1
896,"Papers related to the covalent DNA modification 5-hydroxymethylcytosine, from pubmed and bioR?iv",1
897,The Lesser Bot of Solomon offers you endless pages from a text in the style of Ars Goetia and the Pseudomonarchia Daemonum. From @digitalsqand «_¾ @xxvi_xxxviii,1
898,a ghost of Internet virility #BlackLivesMatter #NoDAPL #NoBanNoWall,0
899,nan,1
900,"expert driftologist, gets the drift and flows with it.",1
901,The White Album Deluxe Edition out now - download on iTunes https://t.co/wBYl3ZbxJ2 listen on Spotify https://t.co/TfENgKaTfm Tour dates https://t.co/GDUMuOiLaf,0
902,"Platinum Recording Artist, Producer, Writer, Director, Art-Lover, Entrepreneur, 24/7 Creative Opportunist. Changing the world one song at a time..!",0
903,Afghanistan Green Trend (AGT),1
904,"Gach focal i nGaeilge. CrÌ_ochnÌ_far an tasc i 2017. // Every word in the Irish language. // A bot by @inky, with words from http://t.co/bcNqKOncJH.",1
905,"23. Jays, trays, and fadeaways. T-Wolves and Packers.",0
906,nan,1
907,Let's play letter games!,1
908,nan,1
909,This Privacy Policy addresses the collection and use of personal information - https://t.co/Jp6yh1T58c,0
910,Looking for ways to spark engagement with your followers? Get 10000 Twitter Followers using this website https://t.co/DP3zFHtOPh,1
911,Diney Wrld 2015  Swet15,1
912,"mum, campaigner, writer, 21st Century podcaster. We can all make the world a better place. Better Angels podcast - lots of great voices - do subscribe.",0
913,it's never not funny‹ÄÈ#botALLY‹ÄÈ#wowwwnetwork,1
914,Literature bot reporting all papers which contain nucleosome in the abstract. Created by @Gene_Regulation,1
915,"Anything Twenty ?ne Pil?ts, Panic! At The Disco, MCRX, yeah, you get the point...Tacos, Chinese Food, Food in generalÁ_You can guess the restÁ_",0
916,nan,1
917,"[ 90.02.10 ] –¾Ô•€Ñ–ÊÒ•ÔÑ –_É–É •âš (bot) –_€•Ê_•Ê_. / I'm not real, This is Sooyoung of SNSD Bot Account : ) / •__êÔÓ • •©É–€É–Ñ âÑ•_Œ •âš•_†•Ð_•_Ô êÇâ •ÐÒ•__–_Ó. / –_¥•† 15. 08. 22 ~ ing",1
918,Ní£o se faz nada sozinho...,0
919,highly frequent flyer //åÊbotåÊbyåÊ@inky,1
920,I'm a learning Bot that will slowly expand my vocabulary based on tweets I find containing :) (happy faces). A project by Plummer-Fernandez. See also @sadB0T,0
921,"The official phonebook for residents of Whoville. We apologize for the vandalism attached to each name, and are currently investigating.",1
922,Outraged free speech warrior. Boycott Disney. Pewds dindu nuthin. Milo dindu nuthin. 40k gamer nerd (duh) Leftists are cucks. Glory to #kekistan,1
923,"SACE Foundation//China-Africa Analyst since 2008//Chinese national//3+ year work and research experience in Kenya, South Africa, Ghana",0
924,simple girl; lover of art; self proclaimed Queen of facial expressions; proud dork; Elephants & animated film enthusiast  #Bruins #Pats _ôÖ_ô_Â_ôÖìäìë,0
925,"An Outlier,Twice over!",0
926,Hi;) My login is Duren24 on https://t.co/9qoFAsKgBy,1
927,ÎëÎ_Ü¬Ü‰_Ü‰±Ü€çÜ€_Ü€¢Ü€ˆÜ€‚Ü‰ÍÜ_ÜôÜ»Ü‰Š_µÜ»_£Îï_botÜó‰_µ‡Î__Ü‰_Ü‰±Ü€çÜ€_bot(@attractive_bot)Ü†Ü‰Š_Ç_îôÜó‰¬çÊ___Î_¢(@fumicustodian)Üó‰Ü‰¢Ü‰_Ü‰_Ü€_Pletts TwinsÜóÜ€ÖÜ€€Ü€óÜ€_Sampaio TwinsÜó‰,1
928,"Random raw images from outer planet probes, accompanied by computer-generated text. Images from NASA's OPUS database. Bot by @aparrish.",1
929,"A bot that generates random malfunctioning equipment, created by @notinventedhere using http://t.co/XpDujaprri",1
930,My favourite animal is female human wearing clothes.,1
931,"I think I'm a good person, trying everyday.",0
932,nan,1
933,#IAM Visionary | Innovator | Philanthropist | Entrepreneur | Singer | Actor | Author | Investor @Browsify | Founder of @E2HoldingsLLC,0
934,Updated Daily for tips to lose weight from me and from others.,1
935,"I'm a twitterised, neon display, clock. Tweet with #NixieBotShowMe and a word, full guide on tumblr. Be patient with long queues. Queue : Empty",1
936,Art Automata [bot]. See url below for how to help to keep me running.,1
937,"Vice President, Atos. In to all things digital, family man and journey man football supporter. All views my own.",1
938,"Stand-upper, Zombie Therapist, Ball Dropper, Ravenclaw, @Nerdist Inventor and POINTS giver",0
939,A blog about everything finance and economics. Content not necessarily all dismal.,1
